desc,number,voltage,source,srcBreak,srcName,mounting,siteNo,siteName,_predicate,geometry,latlon,lon,lat,size
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940057,ABINGTON 33KV/11KV S/STN,INTERSECTS,POINT (476797.45900000003 261638.07700000002),"(-0.8765533773042737, 52.247573542269926)",-0.8765533773042737,52.247573542269926,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940057,ABINGTON 33KV/11KV S/STN,INTERSECTS,POINT (476790.635 261630.927),"(-0.8766577027219223, 52.247502608898564)",-0.8766577027219223,52.247502608898564,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940065,BOOTHVILLE 33KV/11KV S/STN,INTERSECTS,POINT (478032.463 264298.55),"(-0.8578538737922146, 52.27130951226304)",-0.8578538737922146,52.27130951226304,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940065,BOOTHVILLE 33KV/11KV S/STN,INTERSECTS,POINT (478004.324 264290.578),"(-0.8582659754734624, 52.271241571231386)",-0.8582659754734624,52.271241571231386,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940064,WELLINGBOROUGH ROAD 33KV/11KV S/STN,INTERSECTS,POINT (478497.69800000003 262128.82200000001),"(-0.8515446672187256, 52.25173841338135)",-0.8515446672187256,52.25173841338135,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940064,WELLINGBOROUGH ROAD 33KV/11KV S/STN,INTERSECTS,POINT (478517.484 262131.707),"(-0.8512510615150555, 52.25176252959439)",-0.8512510615150555,52.25176252959439,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940055,ELLESMERE AVENUE 33KV/11KV S/STN,INTERSECTS,POINT (473044.536 260913.692),"(-0.9316704571197776, 52.241566833210705)",-0.9316704571197776,52.241566833210705,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940055,ELLESMERE AVENUE 33KV/11KV S/STN,INTERSECTS,POINT (473054.647 260911.95200000002),"(-0.9315244637172674, 52.241547530714136)",-0.9315244637172674,52.241547530714136,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920001,KIBWORTH 33KV SW STN,INTERSECTS,POINT (466335.12200000003 293699.72500000003),"(-1.0234283897539922, 52.53712156842826)",-1.0234283897539922,52.53712156842826,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920001,KIBWORTH 33KV SW STN,INTERSECTS,POINT (466331.059 293686.537),"(-1.0234899459557438, 52.53700520341386)",-1.0234899459557438,52.53700520341386,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920046,FARNDON ROAD 33KV/11KV S/STN,INTERSECTS,POINT (472555.271 286430.549),"(-0.9333235368057273, 52.470993419488664)",-0.9333235368057273,52.470993419488664,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920046,FARNDON ROAD 33KV/11KV S/STN,INTERSECTS,POINT (472545.271 286430.549),"(-0.9334707222149463, 52.470994746275665)",-0.9334707222149463,52.470994746275665,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920017,WIGSTON MAGNA 33KV/11KV S/STN,INTERSECTS,POINT (460954.675 298949.05),"(-1.1017883649673683, 52.58494006884994)",-1.1017883649673683,52.58494006884994,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920017,WIGSTON MAGNA 33KV/11KV S/STN,INTERSECTS,POINT (460945.408 298950.031),"(-1.1019209981131324, 52.584950064540095)",-1.1019209981131324,52.584950064540095,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,945675,MAXWELL HOUSE DATA CENTRE 33/11KV 33KV/1,INTERSECTS,POINT (486776.83400000003 234517.435),"(-0.7373327883921201, 52.0023208188063)",-0.7373327883921201,52.0023208188063,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,945675,MAXWELL HOUSE DATA CENTRE 33/11KV 33KV/1,INTERSECTS,POINT (486769.107 234522.248),"(-0.7374334671798158, 52.00236685392514)",-0.7374334671798158,52.00236685392514,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940043,FOX MILNE 33KV/11KV S/STN,INTERSECTS,POINT (488782.075 239598.578),"(-0.7068026018330913, 52.047673970004645)",-0.7068026018330913,52.047673970004645,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940043,FOX MILNE 33KV/11KV S/STN,INTERSECTS,POINT (488773.147 239603.092),"(-0.7069325056691813, 52.04772035123992)",-0.7069325056691813,52.04772035123992,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940040,NEWTON ROAD 33/11KV S/STN 33KV/11KV S/ST,INTERSECTS,POINT (485725.476 233158.903),"(-0.7529783081249196, 51.990268411645985)",-0.7529783081249196,51.990268411645985,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940040,NEWTON ROAD 33/11KV S/STN 33KV/11KV S/ST,INTERSECTS,POINT (485730.09500000003 233151.63700000002),"(-0.7529072583861166, 51.99020472092275)",-0.7529072583861166,51.99020472092275,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940067,CAMPBELL PARK 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (486202.969 239920.422),"(-0.7443328538360094, 52.0509749553847)",-0.7443328538360094,52.0509749553847,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940067,CAMPBELL PARK 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (486213.996 239925.38),"(-0.7441712231950369, 52.05101818895503)",-0.7441712231950369,52.05101818895503,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940034,KILN FARM 33KV/11KV S/STN,INTERSECTS,POINT (480641.288 239629.13700000002),"(-0.8254781539909882, 52.0491951246632)",-0.8254781539909882,52.0491951246632,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940039,CHILDS WAY 33KV/11KV S/STN,INTERSECTS,POINT (484847.468 237925.071),"(-0.7645821943703185, 52.033251636565275)",-0.7645821943703185,52.033251636565275,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940039,CHILDS WAY 33KV/11KV S/STN,INTERSECTS,POINT (484852.306 237931.111),"(-0.7645078404281429, 52.03330480392358)",-0.7645078404281429,52.03330480392358,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940046,WAVENDON GATE 33KV/11KV S/STN,INTERSECTS,POINT (490119.541 236973.346),"(-0.6880029108897939, 52.02386425609287)",-0.6880029108897939,52.02386425609287,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940046,WAVENDON GATE 33KV/11KV S/STN,INTERSECTS,POINT (490116.434 236961.575),"(-0.688049776662687, 52.023756883206524)",-0.688049776662687,52.023756883206524,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940046,WAVENDON GATE 33KV/11KV S/STN,INTERSECTS,POINT (490120.62200000003 236952.306),"(-0.6879938635624873, 52.02367533958413)",-0.6879938635624873,52.02367533958413,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940069,SHENLEY WOOD 33KV/11KV S/STN,INTERSECTS,POINT (482791.908 236286.943),"(-0.7949415983574495, 52.018829535144974)",-0.7949415983574495,52.018829535144974,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940069,SHENLEY WOOD 33KV/11KV S/STN,INTERSECTS,POINT (482798.16000000003 236283.907),"(-0.7948403400178927, 52.01880152606567)",-0.7948403400178927,52.01880152606567,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940023,FEN FARM 33KV/11KV S/STN,INTERSECTS,POINT (490844.091 238145.739),"(-0.6771288854380793, 52.0342803929959)",-0.6771288854380793,52.0342803929959,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940070,KINGSTON 33KV/11KV S/STN,INTERSECTS,POINT (490127.857 238880.149),"(-0.6873845449438359, 52.0410036158977)",-0.6873845449438359,52.0410036158977,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940023,FEN FARM 33KV/11KV S/STN,INTERSECTS,POINT (490852.739 238137.582),"(-0.677014420948706, 52.03420717816736)",-0.677014420948706,52.03420717816736,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940025,SECKLOW GATE 33KV/11KV S/STN,INTERSECTS,POINT (486081.282 238813.98),"(-0.7463753565143735, 52.04104350120151)",-0.7463753565143735,52.04104350120151,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940044,VICTORIA ROAD 33KV/11KV S/STN,INTERSECTS,POINT (488069.558 233964.913),"(-0.7186444549819319, 51.997146879430545)",-0.7186444549819319,51.997146879430545,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940044,VICTORIA ROAD 33KV/11KV S/STN,INTERSECTS,POINT (488062.789 233966.662),"(-0.7187458725280486, 51.99716596501216)",-0.7187458725280486,51.99716596501216,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,946141,EAKLEY LANES SOUTH PV 33KV 33KV/11KV S/S,INTERSECTS,POINT (481649.625 250579.196),"(-0.808162513807841, 52.147472941546845)",-0.808162513807841,52.147472941546845,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,946270,MANOR FARM PV HORTON 33KV S/STN,INTERSECTS,POINT (483573.576 253436.518),"(-0.7793489136789743, 52.172865449657735)",-0.7793489136789743,52.172865449657735,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,946276,BRAFIELD ON THE GREEN PV 33KV 33KV/11KV,INTERSECTS,POINT (482409.10000000003 257097.411),"(-0.7954768473867604, 52.205946861092784)",-0.7954768473867604,52.205946861092784,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940022,HANSLOPE PARK 33/11KV S/STN,INTERSECTS,POINT (481900.069 246000.472),"(-0.8055959957773663, 52.10627729518139)",-0.8055959957773663,52.10627729518139,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940022,HANSLOPE PARK 33/11KV S/STN,INTERSECTS,POINT (481890.907 246007.72),"(-0.8057402903791947, 52.106341693702426)",-0.8057402903791947,52.106341693702426,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,946198,LITTLEWOOD FARM SOLAR 33KV/11KV S/STN,INTERSECTS,POINT (482340.302 247115.902),"(-0.7989038429393494, 52.11623429260248)",-0.7989038429393494,52.11623429260248,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,946213,EMBERTON PV 33KV 33KV/11KV S/STN,INTERSECTS,POINT (489895.27 249328.06900000002),"(-0.6880150000940475, 52.134949999444274)",-0.6880150000940475,52.134949999444274,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,946140,EAKLEY LANES NORTH PV 33KV 33KV/11KV S/S,INTERSECTS,POINT (481456.827 251173.52300000002),"(-0.8108402181629306, 52.15284058319919)",-0.8108402181629306,52.15284058319919,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940037,MARLBOROUGH STREET 33/11KV 33KV/11KV S/S,INTERSECTS,POINT (485184.097 241129.348),"(-0.7588734206329033, 52.0619992362224)",-0.7588734206329033,52.0619992362224,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940037,MARLBOROUGH STREET 33/11KV 33KV/11KV S/S,INTERSECTS,POINT (485186.367 241121.706),"(-0.7588462479618923, 52.0619270212141)",-0.7588462479618923,52.0619270212141,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920058,CANNON STREET 33KV/11KV S/STN,INTERSECTS,POINT (489468.742 268226.908),"(-0.6892611512647993, 52.30487464804245)",-0.6892611512647993,52.30487464804245,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920009,PYTCHLEY ROAD 33/11KV S/STN 33KV/11KV S/,INTERSECTS,POINT (487173.913 275911.693),"(-0.7209197307323824, 52.374315508714346)",-0.7209197307323824,52.374315508714346,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920009,PYTCHLEY ROAD 33/11KV S/STN 33KV/11KV S/,INTERSECTS,POINT (487178.021 275919.735),"(-0.7208442271676561, 52.37438661717292)",-0.7208442271676561,52.37438661717292,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920062,RAUNDS 33/11KV S/STN,INTERSECTS,POINT (498976.993 272861.86),"(-0.5484979253608807, 52.34490173356049)",-0.5484979253608807,52.34490173356049,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920062,RAUNDS 33/11KV S/STN,INTERSECTS,POINT (498986.043 272855.38),"(-0.548352946865194, 52.344846007215665)",-0.548352946865194,52.344846007215665,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,925737,BURTON WOLD NORTH,INTERSECTS,POINT (492748.022 275965.229),"(-0.6390366309883487, 52.37388657773082)",-0.6390366309883487,52.37388657773082,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,923189,BURTON WOLD WIND FARM SOUTH,INTERSECTS,POINT (491504.42 273662.123),"(-0.6579317383825786, 52.3533969054292)",-0.6579317383825786,52.3533969054292,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920045,FIELD STREET 33KV/11KV S/STN,INTERSECTS,POINT (486593.416 279051.30700000003),"(-0.7286266951438326, 52.402629326664595)",-0.7286266951438326,52.402629326664595,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920045,FIELD STREET 33KV/11KV S/STN,INTERSECTS,POINT (486595.061 279043.604),"(-0.728599372480404, 52.402557107747455)",-0.728599372480404,52.402557107747455,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920045,FIELD STREET 33KV/11KV S/STN,INTERSECTS,POINT (486591.733 279058.971),"(-0.7286542762282869, 52.402692557713436)",-0.7286542762282869,52.402692557713436,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920048,DESBOROUGH 33KV/11KV S/STN,INTERSECTS,POINT (480652.71 283678.396),"(-0.8148156629820393, 52.4451238707481)",-0.8148156629820393,52.4451238707481,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920048,DESBOROUGH 33KV/11KV S/STN,INTERSECTS,POINT (480643.691 283669.818),"(-0.8149502173488246, 52.44504430431409)",-0.8149502173488246,52.44504430431409,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920049,CORBY CENTRAL 33/11KV S/STN,INTERSECTS,POINT (490191.447 289772.125),"(-0.6728630867740548, 52.49840499953205)",-0.6728630867740548,52.49840499953205,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920049,CORBY CENTRAL 33/11KV S/STN,INTERSECTS,POINT (490196.536 289777.496),"(-0.6727881022219242, 52.49844911133994)",-0.6727881022219242,52.49844911133994,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920052,EARLSTREES 33KV/11KV S/STN,INTERSECTS,POINT (488519.922 291127.235),"(-0.6971256494209889, 52.510856760797935)",-0.6971256494209889,52.510856760797935,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920052,EARLSTREES 33KV/11KV S/STN,INTERSECTS,POINT (488525.664 291130.313),"(-0.6970364684593298, 52.510882750573735)",-0.6970364684593298,52.510882750573735,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,926100,ROCKINGHAM DATA CENTRE 33KV/11KV S/STN,INTERSECTS,POINT (491695.891 291818.853),"(-0.6501517125975332, 52.5165428041869)",-0.6501517125975332,52.5165428041869,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,926100,ROCKINGHAM DATA CENTRE 33KV/11KV S/STN,INTERSECTS,POINT (491692.824 291830.647),"(-0.6501926043813208, 52.516651157097364)",-0.6501926043813208,52.516651157097364,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920050,HAZELWOOD 33KV/11KV S/STN,INTERSECTS,POINT (487493.381 288272.01),"(-0.7129887410096545, 52.48536240205641)",-0.7129887410096545,52.48536240205641,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920050,HAZELWOOD 33KV/11KV S/STN,INTERSECTS,POINT (487498.02400000003 288259.939),"(-0.7129185402070708, 52.485244761545566)",-0.7129185402070708,52.485244761545566,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920013,KETTERING NORTH 33KV/11KV S/STN,INTERSECTS,POINT (486111.306 281511.928),"(-0.7350771760195538, 52.42481543115327)",-0.7350771760195538,52.42481543115327,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,920013,KETTERING NORTH 33KV/11KV S/STN,INTERSECTS,POINT (486113.011 281523.165),"(-0.7350446848947707, 52.42492297084022)",-0.7350446848947707,52.42492297084022,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600231,ST TWYNELLS 33/11KV S/STN,INTERSECTS,POINT (195328.75 197540.75),"(-4.959261570115506, 51.63932470072366)",-4.959261570115506,51.63932470072366,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,600231,ST TWYNELLS 33/11KV S/STN,INTERSECTS,POINT (195327.75 197540.75),"(-4.959276001079757, 51.63932433671878)",-4.959276001079757,51.63932433671878,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,350011,CLOVELLY 33/11KV S/STN,INTERSECTS,POINT (231299.576 123194.55),"(-4.404779385914497, 50.98336926023209)",-4.404779385914497,50.98336926023209,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,350011,CLOVELLY 33/11KV S/STN,INTERSECTS,POINT (231298.374 123194.552),"(-4.404793619029456, 50.983368967047966)",-4.404793619029456,50.983368967047966,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,358167,DUNSLAND CROSS 33KV WIND FARM 33KV S/STN,INTERSECTS,POINT (240809.375 103191.552),"(-4.2606877887342725, 50.806344851435156)",-4.2606877887342725,50.806344851435156,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,260590,Rock Park,INTERSECTS,POINT (256219.468 131814.715),"(-4.053441568602715, 51.06760010079033)",-4.053441568602715,51.06760010079033,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,260590,Rock Park,INTERSECTS,POINT (256218.266 131814.717),"(-4.053455830942839, 51.06759985012128)",-4.053455830942839,51.06759985012128,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,260240,ROUNDSWELL 33/11KV S/STN,INTERSECTS,POINT (254245.19 131390.086),"(-4.081424054790884, 51.06329174672857)",-4.081424054790884,51.06329174672857,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,260240,ROUNDSWELL 33/11KV S/STN,INTERSECTS,POINT (254252.076 131383.619),"(-4.081321407210363, 51.063230621761726)",-4.081321407210363,51.063230621761726,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520070,BISHOPSTON 33/11KV S/STN,INTERSECTS,POINT (258240.5 189552.5),"(-4.047605997268113, 51.58693947795548)",-4.047605997268113,51.58693947795548,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520070,BISHOPSTON 33/11KV S/STN,INTERSECTS,POINT (258239.25 189552.5),"(-4.0476204216730896, 51.58693922620072)",-4.0476204216730896,51.58693922620072,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520162,LLANRHIDIAN 33KV/11KV S/STN,INTERSECTS,POINT (249388.25 192016.5),"(-4.176340881150957, 51.606780158867714)",-4.176340881150957,51.606780158867714,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520162,LLANRHIDIAN 33KV/11KV S/STN,INTERSECTS,POINT (249387.5 192016.5),"(-4.1763553106452465, 51.60677989122179)",-4.1763553106452465,51.60677989122179,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520217,LIME STREET 33/11KV S/STN,INTERSECTS,POINT (259150.27300000002 198589.00100000002),"(-4.038117038005134, 51.66837054184783)",-4.038117038005134,51.66837054184783,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,318172,SHARLAND FARM 33KV SOLAR PARK,INTERSECTS,POINT (275036.983 105355.29400000001),"(-3.7759417907428228, 50.8341964602976)",-3.7759417907428228,50.8341964602976,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (277131.018 190175.306),"(-3.7752971493139373, 51.59697807293733)",-3.7752971493139373,51.59697807293733,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520037,TIR JOHN POWER STATION 132KV/6.6KV S/STN,INTERSECTS,POINT (268682.5 193516),"(-3.8984610754737212, 51.625093628341645)",-3.8984610754737212,51.625093628341645,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520037,TIR JOHN POWER STATION 132KV/6.6KV S/STN,INTERSECTS,POINT (268681.5 193516),"(-3.898475513270089, 51.625093394793275)",-3.898475513270089,51.625093394793275,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560005,BRITON FERRY GRID 132KV/33KV /11KV S/STN,INTERSECTS,POINT (273968.75 193373.25),"(-3.8220886957116376, 51.625018267127125)",-3.8220886957116376,51.625018267127125,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560005,BRITON FERRY GRID 132KV/33KV /11KV S/STN,INTERSECTS,POINT (273970.5 193373.25),"(-3.8220598189145676, 51.62501871543659)",-3.8220598189145676,51.62501871543659,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560005,BRITON FERRY GRID 132KV/33KV /11KV S/STN,INTERSECTS,POINT (273969 193370),"(-3.822073176907955, 51.62499153112594)",-3.822073176907955,51.62499153112594,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560005,BRITON FERRY GRID 132KV/33KV /11KV S/STN,INTERSECTS,POINT (273971.25 193370),"(-3.822044300127608, 51.624991979431414)",-3.822044300127608,51.624991979431414,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520317,Swansea Waterfront,INTERSECTS,POINT (267165.38 193101.358),"(-3.920205491967153, 51.62100801441212)",-3.920205491967153,51.62100801441212,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520317,Swansea Waterfront,INTERSECTS,POINT (267167.782 193101.356),"(-3.920176619332688, 51.62100848682442)",-3.920176619332688,51.62100848682442,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520037,TIR JOHN POWER STATION 132KV/6.6KV S/STN,INTERSECTS,POINT (268683.25 193519.25),"(-3.8984477633496804, 51.62512082087601)",-3.8984477633496804,51.62512082087601,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520037,TIR JOHN POWER STATION 132KV/6.6KV S/STN,INTERSECTS,POINT (268680.5 193519.25),"(-3.8984910767644263, 51.62512012023025)",-3.8984910767644263,51.62512012023025,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560265,Ynys Street,INTERSECTS,POINT (277123.939 190177.725),"(-3.77541328944683, 51.59699430031143)",-3.77541328944683,51.59699430031143,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560454,Baglan Paper Mill,INTERSECTS,POINT (273783.5 192975.75),"(-3.8246162662216276, 51.62140005775775)",-3.8246162662216276,51.62140005775775,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560454,Baglan Paper Mill,INTERSECTS,POINT (273784.25 192975.75),"(-3.8246018289917862, 51.62140028221307)",-3.8246018289917862,51.62140028221307,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560454,Baglan Paper Mill,INTERSECTS,POINT (273785 192975.75),"(-3.824587391761759, 51.6214005066666)",-3.824587391761759,51.6214005066666,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520284,JERSEY MARINE 33KV/11KV S/STN,INTERSECTS,POINT (270483.75 193340.5),"(-3.8723931556388895, 51.6239297517014)",-3.8723931556388895,51.6239297517014,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520284,JERSEY MARINE 33KV/11KV S/STN,INTERSECTS,POINT (270485 193340.5),"(-3.8723642803513814, 51.623930212374965)",-3.8723642803513814,51.623930212374965,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560253,VICTORIA ROAD 33/11KV S/STN,INTERSECTS,POINT (275522.751 189845.885),"(-3.7983974038881585, 51.59365883116503)",-3.7983974038881585,51.59365883116503,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560253,VICTORIA ROAD 33/11KV S/STN,INTERSECTS,POINT (275532.81 189834.489),"(-3.7982492121277525, 51.59356218682161)",-3.7982492121277525,51.59356218682161,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520100,CLASE 33KV/11KV S/STN,INTERSECTS,POINT (265582.517 198160.88),"(-3.94500301936069, 51.66609235724037)",-3.94500301936069,51.66609235724037,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560256,WERN PRIMARY 33/11KV S/STN,INTERSECTS,POINT (273568.173 194328.454),"(-3.8282091461405647, 51.63351074443824)",-3.8282091461405647,51.63351074443824,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,560256,WERN PRIMARY 33/11KV S/STN,INTERSECTS,POINT (273582.621 194332.095),"(-3.8280084171585003, 51.63354984006089)",-3.8280084171585003,51.63354984006089,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520045,GOWERTON EAST GRID 132KV/33KV S/STN,INTERSECTS,POINT (260781.02000000002 196081.701),"(-4.013548765776597, 51.64624130808763)",-4.013548765776597,51.64624130808763,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520045,GOWERTON EAST GRID 132KV/33KV S/STN,INTERSECTS,POINT (260781.595 196081.872),"(-4.013548765776597, 51.64624130808763)",-4.013548765776597,51.64624130808763,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520225,SKETTY PARK 33KV/11KV S/STN,INTERSECTS,POINT (262045.519 192606.295),"(-3.9939217909147984, 51.61532739043883)",-3.9939217909147984,51.61532739043883,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520225,SKETTY PARK 33KV/11KV S/STN,INTERSECTS,POINT (262046.25 192621.758),"(-3.993913266213211, 51.61546242321307)",-3.993913266213211,51.61546242321307,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (267172.643 193094.12),"(-3.9201017816201555, 51.62094676426823)",-3.9201017816201555,51.62094676426823,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (267155.561 193099.295),"(-3.920349096137568, 51.620987679802326)",-3.920349096137568,51.620987679802326,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520251,UPPER BANK 33KV/11KV S/STN,INTERSECTS,POINT (266670.391 195272.932),"(-3.928178794142977, 51.64039984260839)",-3.928178794142977,51.64039984260839,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520251,UPPER BANK 33KV/11KV S/STN,INTERSECTS,POINT (266664.988 195269.097),"(-3.92826430460676, 51.64037146062244)",-3.92826430460676,51.64037146062244,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520233,STRAND 33/11KV S/STN,INTERSECTS,POINT (265748.686 193241.155),"(-3.9407152469929705, 51.62192958244498)",-3.9407152469929705,51.62192958244498,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520233,STRAND 33/11KV S/STN,INTERSECTS,POINT (265749.439 193234.738),"(-3.940698125869741, 51.621866918393735)",-3.940698125869741,51.621866918393735,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520274,SWANSEA TRADING ESTATE 33/11KV S/STN,INTERSECTS,POINT (262443.838 196015.506),"(-3.9895173778362722, 51.64605758501577)",-3.9895173778362722,51.64605758501577,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,520274,SWANSEA TRADING ESTATE 33/11KV S/STN,INTERSECTS,POINT (262448.262 196008.02300000002),"(-3.989442405000771, 51.64599590837516)",-3.989442405000771,51.64599590837516,10
