Unnamed: 0.1,Unnamed: 0,Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Are they re-applying (New REPD Ref),Are they re-applying (Old REPD Ref) ,Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref,lonlat,In Use,lon,lat,bins2,bins3,Speed10m,Marker,Speed25m,speedCat
2175,2175,,8106,30/09/2020,Brookfield Renewable,Shantavy Scotch,Wind Onshore,,,14.0,,,,,2.0,7.0,100.0,,Planning Permission Granted,Awaiting Construction,,,"Shantavy Scotch, Omagh Road, Drumquin, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT78,70123.0,522325.0,Mid Ulster,LA09/2020/0880/F,,,,,,23/07/2020,,,,,,,15/12/2021,,,,,,,,"(-7.095852530463872, 54.48863417753155)",Granted,-7.095852530463872,54.48863417753155,10,Wind Onshore,1,y-up,1,8 - 9
2176,2176,,8119,14/12/2021,Energiekontor (UK) Limited,Garcrogo Hill And Barmark Hill - Wind turbines & Battery storage,Wind Onshore,,8881,50.0,No,,,,5.55,9.0,200.0,,Planning Permission Refused,Application Refused,,,Land At Garcrogo Hill And Barmark Hill Corsock,Dumfries and Galloway,Scotland,Scotland,DG7,273304.0,579975.0,Dumfries and Galloway Council,21/0371/FUL,,,,,,22/02/2021,,17/11/2021,,,,,,,,,,,,,"(-3.987054672597557, 55.097961565824605)",Refused,-3.987054672597557,55.097961565824605,10,Wind Onshore,1,y-up,1,6.5 - 7
2177,2177,,8126,30/09/2020,Private Developer,Tursallagh Road,Wind Onshore,,,0.3,,,,,0.25,1.0,77.0,,Planning Application Submitted,Application Submitted,,,"Lands Approx 376m North East, 60 Tursallagh Road, Sixmilecross, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT79 9EA,74155.0,529990.0,Fermanagh and Omagh,LA10/2020/0603/F,,,,,,08/07/2020,,,,,,,,,,,,,,,"(-7.042323733407392, 54.55985624211628)",Not Yet,-7.042323733407392,54.55985624211628,10,Wind Onshore,1,y-up,1,7 - 7.5
2178,2178,,8134,02/02/2021,Clean Earth,"Land near Tacher, Latheron",Wind Onshore,,,4.1,No,,,,4.1,1.0,130.0,,Under Construction,Under Construction,,,"Land 310M NW Of Tacher, Latheron, Highlands",Highland,Scotland,Scotland,KW5 6DX,317290.0,946869.0,Highland Council,20/02288/FUL,,,,,,26/06/2020,,,,,,,26/11/2020,,,,26/11/2023,09/04/2021,,,"(-3.41690913251293, 58.40235555526325)",Granted,-3.41690913251293,58.40235555526325,10,Wind Onshore,1,y-up,1,6.5 - 7
2179,2179,,8135,10/05/2022,Cape Renewables,Moyarget Road,Wind Onshore,,,0.3,,,,,0.25,1.0,67.0,,Planning Permission Granted,Awaiting Construction,,,"Land located approximately 682, 59 Moyarget Road, Ballycastle, Co Antrim",Co. Antrim,Northern Ireland,Northern Ireland,BT54 6HL,126832.0,597266.0,Causeway Coast and Glens,LA01/2020/0585/F,,,,,,17/06/2020,,,,,,,06/04/2022,,,,,,,,"(-6.293886028322841, 55.19392943748203)",Granted,-6.293886028322841,55.19392943748203,10,Wind Onshore,1,y-up,1,6 - 6.5
2180,2180,,8138,30/09/2020,Cardinghill Renewables,Skelmonae Wind Farm Extension,Wind Onshore,,,1.6,,,,,0.8,2.0,87.0,,Planning Application Submitted,Application Submitted,,,"Land At Cairnadailly Farm, Ellon, Grampian",Aberdeenshire,Scotland,Scotland,AB41 8QJ,394382.0,836777.0,Aberdeenshire Council,APP/2020/1024,,,,,,26/06/2020,,,,,,,,,,,,,,,"(-2.095187039269307, 57.42131936726406)",Not Yet,-2.095187039269307,57.42131936726406,10,Wind Onshore,1,y-up,1,7 - 7.5
2181,2181,,8166,12/01/2021,Private Developer,Broughderg,Wind Onshore,,,0.2,No,,,,0.2,1.0,50.0,,Planning Application Submitted,Application Submitted,,,Land approx. 450m West of Broughderg Community Centre,Co. Tyrone,Northern Ireland,Northern Ireland,BT79 8JN,77878.40953,546943.6719,Northern Ireland Planning Service,LA09/2020/1645/F,,,,,,21/12/2020,,,,,,,,,,,,,,,"(-7.003615007719944, 54.714017400587025)",Not Yet,-7.003615007719944,54.71401740058703,10,Wind Onshore,1,y-up,1,6.5 - 7
2182,2182,,8194,07/04/2021,HHT Renewables Limited,Moyarget Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,40.0,,Planning Application Submitted,Application Submitted,,,Approx 426m SW of 90 Moyarget Road,Co. Antrim,Northern Ireland,Northern Ireland,BT54 6HL,125725.3653,595393.5842,Northern Ireland Planning Service,LA01/2020/1213/F,,,,,,16/11/2020,,,,,,,,,,,,,,,"(-6.309405398491421, 55.176539167119266)",Not Yet,-6.309405398491421,55.17653916711927,10,Wind Onshore,1,y-up,1,6.5 - 7
2183,2183,,8196,29/11/2021,The Abbey Group,Forss Wind Farm,Wind Onshore,,,4.5,No,,,,2.25,2.0,125.0,,Planning Application Submitted,Application Submitted,,,Wind Farm,Highland,Scotland,Scotland,KW14 7UZ,302336.0,969496.0,Highland Council,20/04455/FUL,,,,,,11/11/2020,,,,,,,,,,,,,,,"(-3.682354881038164, 58.60239892427766)",Not Yet,-3.682354881038164,58.60239892427766,10,Wind Onshore,1,y-up,1,7 - 7.5
2184,2184,,8200,25/03/2022,NRG Solutions,Aghincurk Road,Wind Onshore,,,0.0,No,,,,,1.0,63.5,,Planning Permission Granted,Awaiting Construction,,,Approximately 400m north west of 3 Aghincurk Road,Co. Armagh,Northern Ireland,Northern Ireland,BT35 0BB,102541.5134,488826.0367,Northern Ireland Planning Service,LA07/2020/1647/F,,,,,,02/11/2020,,,,,,,06/07/2021,,,,,,,,"(-6.563636300283927, 54.2085774109161)",Granted,-6.563636300283927,54.2085774109161,10,Wind Onshore,1,y-up,1,7.5 - 8
2185,2185,,8224,12/01/2021,Hill Power Limited,Garvaghy Road,Wind Onshore,,,0.0,No,,,,,1.0,78.0,,Planning Application Submitted,Application Submitted,,,Approximately 142m south of 38 Garvaghy Road,Co. Down,Northern Ireland,Northern Ireland,BT32 3SZ,116829.6943,562375.8753,Northern Ireland Planning Service,LA08/2020/1129/F,,,,,,01/10/2020,,,,,,,,,,,,,,,"(-6.41595665115256, 54.87571565040256)",Not Yet,-6.41595665115256,54.87571565040256,10,Wind Onshore,1,y-up,1,8 - 9
2186,2186,,8231,10/05/2022,Arena Capital Partners Limited,Sessiagh Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,65.0,,Planning Permission Granted,Awaiting Construction,,,Approximately 310m South East of 37 Sessiagh Road,Co. Tyrone,Northern Ireland,Northern Ireland,BT80 8SN,95168.22317,533723.5077,Northern Ireland Planning Service,LA09/2020/1305/F,,,,,,20/10/2020,,,,,,,26/04/2022,,,,,,,,"(-6.72239001924916, 54.606385600012246)",Granted,-6.72239001924916,54.606385600012246,10,Wind Onshore,1,y-up,1,6 - 6.5
2187,2187,,8232,03/06/2021,Private Developer,Glen Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,65.0,,Planning Permission Granted,Awaiting Construction,,,220m North East of Glen Road,Co. Fermanagh,Northern Ireland,Northern Ireland,,44538.52341,515175.0205,Northern Ireland Planning Service,LA10/2020/1014/F,,,,,,16/10/2020,,,,,,,27/05/2021,,,,,,,,"(-7.480448214229623, 54.407409283737024)",Granted,-7.480448214229623,54.407409283737024,10,Wind Onshore,1,y-up,1,7.5 - 8
2188,2188,,8236,21/01/2021,Private Developer,Mulnahorn Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,54.0,,Planning Permission Granted,Awaiting Construction,,,160m north of 70 Mulnahorn Road,Co. Fermanagh,Northern Ireland,Northern Ireland,BT92 6AT,51219.03459,493419.9366,Northern Ireland Planning Service,LA10/2020/0989/F,,,,,,12/10/2020,,,,,,,16/12/2020,,,,16/12/2023,,,,"(-7.3525859452474736, 54.217369492976445)",Granted,-7.3525859452474736,54.217369492976445,10,Wind Onshore,1,y-up,1,6.5 - 7
2189,2189,,8237,13/12/2021,Arena Capital Partners Limited,Ballynahinch Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,77.0,,Planning Permission Granted,Awaiting Construction,,,Approx. 220m north of No. 93 Ballynahinch Road,Co. Down,Northern Ireland,Northern Ireland,BT24 7LZ,148199.506,519821.5164,Northern Ireland Planning Service,LA07/2020/1409/F,,,,,,05/10/2020,,,,,,,01/09/2021,,,,,,,,"(-5.8915305092247765, 54.510964885684814)",Granted,-5.8915305092247765,54.510964885684814,10,Wind Onshore,1,y-up,1,7 - 7.5
2190,2190,,8252,12/01/2021,Private Developer,"Rassau Industrial Estate, Unit 19 - Wind Turbine",Wind Onshore,,,0.0,No,,,,,,,,Planning Application Submitted,Application Submitted,,,Unit 19 Rassau Industrial Estate,Gwent,Wales,Wales,NP23 5SD,315023.0,212266.0,Blaenau Gwent County Borough Council,C/2020/0301,,,,,,21/12/2020,,,,,,,,,,,,,,,"(-3.2337943646630474, 51.80255490357262)",Not Yet,-3.233794364663048,51.80255490357262,10,Wind Onshore,1,y-up,1,Under 5.5
2191,2191,,8253,04/01/2022,Eocycle Limited,Deans Lane Wind Turbine,Wind Onshore,,,0.0,No,,,,,1.0,31.6,,Planning Permission Granted,Awaiting Construction,,,Tawdside Farm,Lancashire,North West,England,L40 4BL,347382.0,411588.0,West Lancashire Borough Council,2020/0933/FUL,,,,,,05/11/2020,,,,,,,23/11/2021,,,,,,,,"(-2.796541477462255, 53.5982057875982)",Granted,-2.796541477462255,53.5982057875982,10,Wind Onshore,1,y-up,1,Under 5.5
2192,2192,,8258,12/01/2021,Arena Capital Partners Limited,Ballymagerny Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,77.0,,Planning Application Submitted,Application Submitted,,,Approximately 330 metres South East of No. 19 Ballymagerny Road,Co. Armagh,Northern Ireland,Northern Ireland,BT61 8PL,101992.7167,512513.0465,Northern Ireland Planning Service,LA08/2021/0034/F,,,,,,21/12/2020,,,,,,,,,,,,,,,"(-6.595659213895287, 54.42045663033958)",Not Yet,-6.595659213895287,54.42045663033958,10,Wind Onshore,1,y-up,1,6 - 6.5
2193,2193,,8262,12/01/2021,Private Developer,Ballymoran Road,Wind Onshore,,,0.0,No,,,,,,54.0,,Planning Application Submitted,Application Submitted,,,Lands 195m south east of 87 Ballymoran Road,Co. Armagh,Northern Ireland,Northern Ireland,BT60 2AH,99943.01876,500891.3341,Northern Ireland Planning Service,LA08/2021/0030/F,,,,,,22/12/2020,,,,,,,,,,,,,,,"(-6.615430342791871, 54.31514646439223)",Not Yet,-6.615430342791871,54.31514646439223,10,Wind Onshore,1,y-up,1,6.5 - 7
2194,2194,,8263,04/01/2022,Plascow Renewables Limited,Plascow Wind Turbine,Wind Onshore,,,0.0,No,,,,,,73.0,,Planning Permission Granted,Awaiting Construction,,,Plascow,Dumfries and Galloway,Scotland,Scotland,DG2 8JT,288038.0,563854.0,Dumfries and Galloway Council,20/2084/FUL,,,,,,17/12/2020,,,,,,,24/11/2021,,,,,,,,"(-3.749956560706038, 54.95671141778026)",Granted,-3.749956560706038,54.95671141778026,10,Wind Onshore,1,y-up,1,6 - 6.5
2195,2195,,8266,23/05/2022,Arena Capital Partners Limited,Camlough Road,Wind Onshore,,,0.25,No,,,,,,77.0,,Planning Permission Granted,Awaiting Construction,,,Approx. 380m West of 98 Camlough Road,Co. Tyrone,Northern Ireland,Northern Ireland,BT79 9BJ,73799.58444,536577.1995,Northern Ireland Planning Service,LA10/2021/0016/F,,,,,,22/12/2020,,,,,,,25/04/2022,,,,,,,,"(-7.055113745170433, 54.61859488933306)",Granted,-7.055113745170433,54.61859488933306,10,Wind Onshore,1,y-up,1,6 - 6.5
2196,2196,,8273,14/12/2021,Everun Limited,Ballyutoag Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,53.0,,Planning Permission Granted,Awaiting Construction,,,Approx. 330m s/w of 40 Ballyutoag Road,Co. Antrim,Northern Ireland,Northern Ireland,BT14 8SR,141502.6966,534327.8776,Northern Ireland Planning Service,LA04/2021/0067/F,,,,,,24/12/2020,,,,,,,07/12/2021,,,,,,,,"(-6.007471802024153, 54.63764260459044)",Granted,-6.007471802024153,54.63764260459044,10,Wind Onshore,1,y-up,1,8 - 9
2197,2197,,8276,12/01/2021,Arena Capital Partners Limited,Mullanmore Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,77.0,,Planning Application Submitted,Application Submitted,,,Approx. 370m NE of 75 Mullanmore Road,Co. Tyrone,Northern Ireland,Northern Ireland,BT79 9LB,72736.83189,536929.4139,Northern Ireland Planning Service,LA10/2021/0017/F,,,,,,22/12/2020,,,,,,,,,,,,,,,"(-7.071899926316071, 54.621060469733685)",Not Yet,-7.071899926316071,54.621060469733685,10,Wind Onshore,1,y-up,1,6.5 - 7
2198,2198,,8277,12/01/2021,Private Developer,Loughmourne Road,Wind Onshore,,,0.0,No,,,,,1.0,54.0,,Planning Application Submitted,Application Submitted,,,lands 429m north west of 43 Loughmourne Road,Co. Antrim,Northern Ireland,Northern Ireland,BT38 9AW,153691.5445,548268.1239,Northern Ireland Planning Service,LA02/2021/0029/F,,,,,,30/12/2020,,,,,,,,,,,,,,,"(-5.830837519662995, 54.7687355943228)",Not Yet,-5.830837519662995,54.7687355943228,10,Wind Onshore,1,y-up,1,8 - 9
2199,2199,,8279,12/01/2021,Arena Capital Partners Limited,Tirnascobe Road,Wind Onshore,,,0.25,No,,,,0.25,1.0,77.0,,Planning Application Submitted,Application Submitted,,,Approximately 170 metres south  of no.111 Tirnascobe Road,Co. Armagh,Northern Ireland,Northern Ireland,BT61 9HX,103289.5057,505485.245,Northern Ireland Planning Service,LA08/2021/0016/F,,,,,,21/12/2020,,,,,,,,,,,,,,,"(-6.568724139638327, 54.35825635469279)",Not Yet,-6.568724139638327,54.35825635469279,10,Wind Onshore,1,y-up,1,6.5 - 7
2200,2200,,8305,10/03/2022,Infinergy Limited,Lochluichart Wind Farm Extension 2 ,Wind Onshore,,,24.0,No,,,,4.8,5.0,149.9,,Planning Application Submitted,Application Submitted,,6377,SW Of Aultguish Inn Garve,Highland,Scotland,Scotland,IV23 2PQ,235136.0,870439.0,Highland Council,21/02985/FUL,,,,,,22/06/2021,,,,,,,,,,,,,,,"(-4.767591644632254, 57.69345921871517)",Not Yet,-4.767591644632254,57.69345921871517,10,Wind Onshore,1,y-up,1,Under 5.5
2201,2201,,8344,05/02/2021,Woolffords Wind Energy Limited,Woolfords Farm - Onshore Wind Turbines,Wind Onshore,,,19.8,No,,,,6.6,3.0,180.0,,Planning Application Submitted,Application Submitted,,,"940M NW/O  Woolfords Farm, C203 From Woolfords To A70 At Carnwath Woolfords West Calder",Lothian,Scotland,Scotland,EH55 8LH,299380.0,657570.0,South Lanarkshire Council,P/22/0031,,,,,,17/01/2022,,,,,,,,,,,,,,,"(-3.60668947299848, 55.800900422870974)",Not Yet,-3.60668947299848,55.800900422870974,10,Wind Onshore,1,y-up,1,6.5 - 7
2202,2202,,8397,26/02/2021,Orkney Islands Council,Quanterness,Wind Onshore,,,28.8,No,,,,4.8,6.0,149.9,,Planning Application Submitted,Application Submitted,,,"Lyness, Hoy",Orkney Islands,Scotland,Scotland,KW16 3NY,327973.0,993844.0,Highland Council,21/00090/FUL,,,,,,05/01/2021,,,,,,,,,,,,,,,"(-3.249131853243746, 58.82602594951153)",Not Yet,-3.249131853243746,58.82602594951153,10,Wind Onshore,1,y-up,1,8 - 9
2203,2203,,8400,01/03/2022,Barlockhart Moor Wind Energy Limited,Barlockhart Moor Wind Turbines,Wind Onshore,,,8.4,No,,,,2.1,4.0,115.0,,Planning Permission Granted,Awaiting Construction,,,Barlockhart Moor Glenluce,Wigtownshire,Scotland,Scotland,DG8 0JQ,221140.0,557112.0,Dumfries and Galloway Council,21/0025/S42,,,,,,21/01/2021,,,,,,,10/02/2022,,,,,,,,"(-4.789336520486455, 54.87668768728021)",Granted,-4.789336520486455,54.87668768728021,10,Wind Onshore,1,y-up,1,6.5 - 7
2204,2204,,8415,26/02/2021,Coriolis Energy,Bryn and Penhydd Forest  Wind Turbines & Battery Storage,Wind Onshore,,8416,0.0,No,,,,6.6,26.0,250.0,,Planning Application Submitted,Application Submitted,,,Land At Bryn And Penhydd Forest Located Between Port Talbot And Maesteg ,West Glamorgan,Wales,Wales,SA12,276547.0,190056.0,Neath Port Talbot County Borough Council,P2021/0057,,,,,,15/01/2021,,,,,,,,,,,,,,,"(-3.783682254934963, 51.59578082479007)",Not Yet,-3.783682254934963,51.59578082479007,10,Wind Onshore,1,y-up,1,5.5 - 6
2205,2205,,8418,02/03/2021,Corriegarth 2 Windfarm Limited,Corriegarth 2,Wind Onshore,,,76.0,No,,,,5.0,16.0,149.9,,Planning Application Submitted,Application Submitted,,,"Corriegarth Wind Farm, Off B852",Highland,Scotland,Scotland,IV2,265682.0,835107.0,Scottish Government (S36), ECU00002175,,,,,,18/01/2021,,,,,,,,,,,,,,,"(-4.23610582118725, 57.386499647075155)",Not Yet,-4.23610582118725,57.38649964707516,10,Wind Onshore,1,y-up,1,6 - 6.5
2206,2206,,8422,08/12/2021,McKernaghan Architectural Service Limited,Replacement Wind Turbine,Wind Onshore,,,0.4,No,,,,,,,,Planning Permission Granted,Awaiting Construction,,,Approx. 90m SW of 28 Aghnaglea Road,Co. Tyrone,Northern Ireland,Northern Ireland,BT79 9NP,69932.42014,530527.537,Northern Ireland Planning Service,LA10/2021/0093/F,,,,,,20/01/2021,,,,,,,01/12/2021,,,,,,,,"(-7.107963791174808, 54.56193289522254)",Granted,-7.107963791174808,54.56193289522254,10,Wind Onshore,1,y-up,1,5.5 - 6
2207,2207,,8431,02/08/2021,Pegasus Planning Group,Replacement Wind Turbine,Wind Onshore,,,0.15,No,,,,0.15,1.0,52.7,,Planning Permission Granted,Awaiting Construction,,,approx. 215m s/e of 10 Gillistown Road,Co. Antrim,Northern Ireland,Northern Ireland,BT41 3QD,116934.001,554493.5106,Northern Ireland Planning Service,LA02/2021/0092/F,,,,,,26/01/2021,,,,,,,27/07/2021,,,,,,,,"(-6.40661920610529, 54.80515060133034)",Granted,-6.40661920610529,54.80515060133034,10,Wind Onshore,1,y-up,1,7.5 - 8
2208,2208,,8438,10/06/2021,Infinite Renewables Group Ltd,"Pen-Yr-Heol Farm, Hollybush",Wind Onshore,,,0.0,No,,,,,1.0,77.0,,Planning Permission Granted,Awaiting Construction,,,"Pen-Yr-Heol Farm, Commin Road, Hollybush",Gwent,Wales,Wales,NP24 6NP,314836.0,203506.0,Caerphilly County Borough Council,21/0083/FULL,,,,,,01/02/2021,,,,,,,24/05/2021,,,,,,,,"(-3.2343556661324864, 51.723783081135956)",Granted,-3.2343556661324864,51.72378308113596,10,Wind Onshore,1,y-up,1,6 - 6.5
2209,2209,,8442,04/03/2021,Energiekontor (UK) Limited,Cornharrow - Wind Farm & Battery Storage,Wind Onshore,,8443,50.0,No,,,,5.5,9.0,200.0,,Planning Application Submitted,Application Submitted,,7654,Land At Margree Near Holmhead St John's Town Of Dalry,Dumfries and Galloway,Scotland,Scotland,DG7 3UG,267514.0,586523.0,Dumfries and Galloway Council,20/2085/FUL,,,,,,04/02/2021,,,,,,,,,,,,,,,"(-4.080784385190274, 55.1552494303703)",Not Yet,-4.080784385190274,55.1552494303703,10,Wind Onshore,1,y-up,1,6.5 - 7
2210,2210,,8489,24/01/2022,Fred Olsen Renewables Ltd,Lethen Wind Farm  Wind Turbines and Energy Storage,Wind Onshore,,10237,102.0,No,,,,6.0,17.0,185.0,,Planning Application Submitted,Application Submitted,,,Land 4700M NW Of Gamekeepers Cottage Nairn,Highland,Scotland,Scotland,IV12,293179.0,835745.0,Scottish Government (S36),ECU00002216,,,,,,21/01/2022,,,,,,,,,,,,,,,"(-3.779238671972044, 57.39951732978056)",Not Yet,-3.779238671972044,57.39951732978056,10,Wind Onshore,1,y-up,1,6 - 6.5
2211,2211,,8492,22/12/2021,Banks Renewables,Lethans Wind Farm Extension,Wind Onshore,,,66.0,No,,,,6.0,11.0,260.0,,Planning Application Submitted,Application Submitted,,,Lethans U716 Craigshiel From C47 Mansfield Road To Corsencon Hill New Cumnock,East Ayrshire,Scotland,Scotland,KA18,265931.0,613981.0,Scottish Government (S36),ECU00002221,,,,,,22/12/2021,,,,,,,,,,,,,,,"(-4.118704349058207, 55.401385676020006)",Not Yet,-4.118704349058207,55.401385676020006,10,Wind Onshore,1,y-up,1,7 - 7.5
2212,2212,,8534,02/03/2022,Energiekontor UK Limited, Rowan Wind Farm,Wind Onshore,,,90.8,No,,,,7.0,13.0,200.0,,Planning Application Submitted,Application Submitted,,,Kilberry Wind Farm Kilberry ,Strathclyde,Scotland,Scotland,PA20,162178.0,736488.0,Scottish Government (S36),ECU00003230,,,,,,03/02/2022,,,,,,,,,,,,,,,"(-5.861841068751648, 56.4603469034806)",Not Yet,-5.861841068751648,56.4603469034806,10,Wind Onshore,1,y-up,1,Under 5.5
2213,2213,,8537,19/04/2022,Ben Sca Wind Farms Limited,Ben Sca 2 Wind Turbines,Wind Onshore,,,8.4,No,,,,4.2,2.0,149.9,,Planning Permission Granted,Awaiting Construction,,,Land At Monadh Choishleader Edinbane ,Highland,Scotland,Scotland,IV1,134361.0,850850.0,Highland Council,21/05767/FUL ,,,,,,10/12/2021,,,,,,,07/04/2022,,,,,,,,"(-6.432161114700585, 57.46985691139803)",Granted,-6.432161114700585,57.46985691139803,10,Wind Onshore,1,y-up,1,Under 5.5
2214,2214,,8822,29/03/2021,Brookfield Renewable UK Limited,Polquhairn Wind Farm,Wind Onshore,,,34.2,No,,,,32.0,9.0,145.0,,Planning Application Submitted,Application Submitted,,,Polquhairn Wind Farm B7046 From Sinclairston To U728 Glenconner Skares Cumnock,East Ayrshire,Scotland,Scotland,KA18,247664.0,614728.0,East Ayrshire Council,21/0092/PP,,,,,,21/01/2021,,,,,,,,,,,,,,,"(-4.407308080118698, 55.40275689941405)",Not Yet,-4.407308080118698,55.40275689941405,10,Wind Onshore,1,y-up,1,7 - 7.5
2215,2215,,8847,07/04/2022,Wind Estate (UK) Ltd,Pearie Law - Wind turbines,Wind Onshore,,,14.4,No,,,,3.6,4.0,180.0,,Planning Permission Granted,Awaiting Construction,,,Pearie Law West Calder West Lothian ,West Lothian,Scotland,Scotland,EH55 8LT,301230.0,660527.0,West Lothian Council,0124/FUL/21,,,,,,08/02/2021,,,,,,,22/12/2021,,,,,,,,"(-3.5782652744038876, 55.827840834164206)",Granted,-3.578265274403888,55.827840834164206,10,Wind Onshore,1,y-up,1,6 - 6.5
2216,2216,,8867,10/03/2021,Hill Power Limited,Aughnabrack Road Replacement Turbine,Wind Onshore,,,0.0,No,,,,,1.0,77.9,,Planning Application Submitted,Application Submitted,,,Lands 300m north west of 40 Aughnabrack Road Ballyutoag,Co. Antrim,Northern Ireland,Northern Ireland,BT14 8SP,140059.4716,536558.6572,Northern Ireland Planning Portal,LA03/2021/0134/F,,,,,,09/02/2021,,,,,,,,,,,,,,,"(-6.031758322364216, 54.65689898687053)",Not Yet,-6.031758322364216,54.65689898687053,10,Wind Onshore,1,y-up,1,7.5 - 8
2217,2217,,8868,05/03/2021,Arena Capital Partners Limited,Gortagammon Road Replacement Turbine,Wind Onshore,,,0.25,No,,,,0.25,1.0,77.0,,Planning Application Submitted,Application Submitted,,,Approximately 210m South East of 40 Gortagammon Road Cookstown,Co. Tyrone,Northern Ireland,Northern Ireland,BT80 8UY,95301.27925,532051.9853,Northern Ireland Planning Portal,LA09/2021/0268/F,,,,,,19/02/2021,,,,,,,,,,,,,,,"(-6.718601935489082, 54.591495255922105)",Not Yet,-6.718601935489082,54.591495255922105,10,Wind Onshore,1,y-up,1,6 - 6.5
2218,2218,,8869,20/12/2021,Private Developer,Peacock Road Replacement Turbine,Wind Onshore,,,0.25,No,,,,0.25,1.0,79.0,,Planning Permission Granted,Awaiting Construction,,,Approx. 370M. North West of 99 Peacock Road Strabane,Co. Tyrone,Northern Ireland,Northern Ireland,BT82 9NF,45345.03309,554931.9721,Northern Ireland Planning Portal,LA11/2021/0203/F,,,,,,17/02/2021,,,,,,,17/12/2021,,,,,,,,"(-7.5160657287754065, 54.7636167038523)",Granted,-7.5160657287754065,54.7636167038523,10,Wind Onshore,1,y-up,1,7.5 - 8
2219,2219,,8871,15/03/2021,Private Developer,Ballyavelin Road Replacement Turbine,Wind Onshore,,,0.0,No,,,,,1.0,79.0,,Planning Application Submitted,Application Submitted,,,273m South West of 61 Ballyavelin Road Limavady,Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT49 0NQ,86448.63143,581208.9507,Northern Ireland Planning Portal,LA01/2021/0240/F,,,,,,26/02/2021,,,,,,,,,,,,,,,"(-6.908299251087748, 55.02622662024761)",Not Yet,-6.908299251087748,55.02622662024761,10,Wind Onshore,1,y-up,1,Under 5.5
2220,2220,,8872,03/03/2021,Hill Power Limited,Garvaghy Road Replacement Turbine,Wind Onshore,,,0.0,No,,,,,1.0,77.9,,Planning Application Submitted,Application Submitted,,,Lands 442m west north west of 26 Garvaghy Road Banbridge,Co. Down,Northern Ireland,Northern Ireland,BT32 3SZ,131585.5786,504677.2381,Northern Ireland Planning Portal,LA08/2021/0223/F,,,,,,09/02/2021,,,,,,,,,,,,,,,"(-6.133759802792408, 54.36669715910761)",Not Yet,-6.133759802792408,54.36669715910761,10,Wind Onshore,1,y-up,1,6 - 6.5
